review_id,app_id,review_text,label
136565788,2103530,"Negative reviews make little sense. You can unlock everything via f2p, you can buy premium with ingame currency within a week of playing as long as other players sell you at a reasonable price. Everything that is paid is either completely avoidable or easily obtainable through playing. Great idle game with decent multiplayer implementation. It lacks some features still but dev is active and listening. Worth a try if you are into incremental games, multiplayer adds engagement.",1
136565215,2103530,Great concept good game not sure what all the hate is for? this game is brand new and the dev has been pumping out updates people expect a game to be perfect on release but what i have noticed is a super cool game in early access with a dev who seems to care a lot about his game so with these things in mind i highly recommend this game if you like idle games and i cant wait to see where it goes! and yes some skills are locked behind a 10 dollar paywall which can be bypassed by buying a premium token off the market so this game is essentially 100% F2P also the dev needs to make money to continue to develop the game not everything is FREEEE LAdIES AND GENTS!,1
136565006,1409300,"In couple of hours, this game achieved what 10 years of antidepressants failed to accomplish.",1
136541313,1118110,"I am surprised at how relaxing it is. Low-stress, kinda diverse gameplay. Just to take a break from more intense games. For me perfect way to unwind, chill after a long day c:",1
136566115,694990,"An old-school platformer with a lot of heart.\n\nThe game's controls are responsive, and the progression is well-paced. Throughout the levels, our goblin collects scattered coins which can be spent on upgrades, such as the beloved double-jump. Cleared levels can be replayed at any time, allowing him to access previously unreachable areas with his newfound abilities. For those seeking an extra challenge, the game can be completed without any upgrades, with an achievement as a reward. From time to time the goblin will encounter bosses, which, although easier compared to the levels themselves, are creative and add a nice variety to the gameplay.\n\nAn interesting aspect of the game is that all the sound effects are created using the developer's voice, which may initially feel unusual and take some time to get used to. Some players may find it awkward or irritating. However, it's worth noting that the game was made by one person, and this unique approach to sound effects adds to its overall \""hand-crafted\"" feel.\n\nIt's impossible to die completely in this game. When all continues are lost, the goblin is sent to the Underworld level with infinite attempts (after all, you can't die when you're already dead), and clearing it resurrects him with 15 extra continues. This process can be repeated indefinitely, ensuring that the player won't lose all of their progress and have to start over. However, the game can still provide a challenge, especially for those aiming to collect all the coins.\n\nOverall, this game is a great choice for satisfying old-school platforming cravings. It never gets boring thanks to unique and varied level designs, enjoyable boss fights, appealing pixel art, and just the right amount of difficulty to keep the player engaged. The only minor downside is that it runs at 30 fps due to engine limitations, but it doesn't detract from the overall experience. \nGive it a try \u2013 you might just enjoy it.\n\nDisclaimer: I worked on the Ukrainian translation for this game.",1
136565870,2156300,What was that,1
136565796,2216700,i have to say i just love the way the music and the voice acting of characters flow during gameplay. its a nice job well done,1
136565914,1469540,"Definitely worth every single penny, probably we will get much more in the future with updates",1
136567436,1967310,"I gotta give the dev props for creating one of the most random experiences on steam. That being said, the game is so ridiculously unoptimized that I couldn't even play the tutorial level. The basic gameplay is some kind of parkour style runner...I think? I honestly have no idea what's going on in this game at all.\n\nhttps://youtu.be/w9OShDOLmFM",0
136568330,2008820,super meat boy lookin ass\nalso why do i have to press 2 buttons at the same time to dash and jump at the same time?\ni hate it,1
136568332,1118110,"WARNING: BE VERY CAREFUL WITH THIS PRODUCT\n\nso aside from the god awful vehicle physics and dreadful sound i have one big question for the devs that im betting they wont be answering, what happened to all the trains and facecutting machines that you showed us all the pictures and videos of?",0
136567857,1919720,"The bare bones of a fantastic game are here, but nothing else.  Very few characters.  Very few weapons.  No weapon evolutions.  They removed this from \""early access\"" with no update, and have yet to respond to those looking for an answer as to \""why?\"".  Last update was over a month ago.\n\nSave your money.",0
136568068,2109430,"Whilst not the longest game, Tron Identity is compelling from start-to-finish. I never felt choices were forced on the player, and most (if not all) felt very much in character with the bios presented to the player. If you're a fan of visual novels this will be exactly what you're expecting, and if you're a fan of anything Tron this will definitely scratch the itch. It provides some new lore for the universe, and gives players the immersion into the universe that movies and traditional media cannot through the lack of agency.\n\nDefinitely recommend for a few hours more in the universe of Tron.",1
136568003,2109430,I fight for the users.,1
136562967,2109430,This game is designed for PSP.,0
136567898,2156300,"1. Realistic situations\n2. Realistic Dialogues \n3. Realistic and astounding quality renders\nI just like how realistic in this game everything is, also it somehow boosted my confidence for approaching girls lol\n",1
136568791,1498040,Obtuse for no reason other than to be obtuse.  A frustrating mess.,0
136569414,1772830,"TLDR: I highly recommend Rusted Moss.\n\n************************************\n\nI was one of the games playtesters and was fortunate to see the game grow over its development cycle. I have completed the game several times, and currently working through a play through of the release version. Even though my current hours on the release build are low, I am writing with the benefit of knowing what is coming from playing it first hand during tests.\n\nRusted Moss takes the standard metroidvania with double jumps and replaces it with a challenging but extremely satisfying grappling hook. Some people might find the grapple a challenge at first, but I found as I played more I was able to improve my skill quickly. And once you do.... wow this game really opens up. The satisfaction of landing a sick grappling sequence, or \""breaking\"" the game in ways that while intended, allow for a high level of creativity in how you approach the game. Once the game 'clicks', you feel like Spider-Man swinging around as he pleases. The game also has optional climb challenges for those who stray off the beaten path that push the limits of the grappling hook even further. The grapple challenges alone would have justified my purchase as they are extremely fun and allow you to attempt to improve your time, pushing you to be better and better. However, the grapple isn't the only element of the game, and to ignore the other elements would be a mistake as they are also excellent.\n\nThe gunplay is tight and satisfying, and playing with mouse and keyboard allows for precise aiming giving me a sense of complete control of my character. When I make a mistake I know it was an execution issue on my end, not a cheap trick from the game. Save points are abundant, which allows you to experiment and go for challenges that otherwise might have seemed too risky. Boss fights have always been the thing I look forward to the most in metroidvanias and Rusted Moss does not disappoint on this front.  I especially love when the grappling hook is integrated into the fight itself as it adds a new element that I have not experienced before this.\n\nThe story is an interesting take with morally ambiguous characters, fighting for their lives in a war between the Fae and Humans. With talk of prophecies, secrets, traitors, and double agents, I was fully invested into the story and wanted to progress to find out what would happen next. The music of the game adds to the atmosphere beautifully, immersing me further and further into the game. Going from making me feel transported into the world, to being hyped during a boss fight, or even scared and uneasy in an optional zone that become my instant favourite.\n\nIf you are a fan of the metroidvania genre, Rusted Moss is a fresh take with a lot of fun challenges and upgrades to explore. I highly recommend the game, especially to those who \u2018click\u2019 with the grappling hook as it opens up the world in a way that I found exciting.",1
136568695,2216700,i actually remember seeing the developer on TikTok just last year \nim excited to see the game finally being released.\nwell im looking forward to facing the challenges and hopefully completing it,1
136569382,1811990,"Difficult, but enjoyable (so far).",1
136569265,1811990,"Cute artstyle aside, Wildfrost is a very well put together experience and it's NOT EA!\nnowdays is a rare sight to buy a finished game at launch day, tho i still hope more content will be added.\n\nmy latest clear team was too powerful i fear i might not be able to beat them anytime soon hahahaha \n\nA must buy for roguelike fans.",1
136568995,1811990,"It's charming, challenging and very very fun. Deckbuilding done right. 10/10",1
136568525,1811990,big berry my love,1
136568431,1811990,"Really nicely designed game. Feels very rogue-ey, lots of difficulty spikes and many runs needed to get deep but fun.",1
136568300,1811990,"Played the demo, fall in love with it. Played only a bit of base game (gonna play more when I have free time), but I right now can say this will be the game I play for coming weeks.",1
136568174,1811990,"Needs to play more of the game, but just wanna drop a positive impression to help with the review score.\n\nI love everything about this game ever since the demo, the charming as heck artstyle, the music, the depth of all play with your allies, clunker, charms, etc., that adds to the synergy.\n\nTwo of my favorite deckbuilders are Slay the Spire and Vault of the Void, and I have a good feeling that Wildfrost will end up close to those two. If you love roguelite deckbuilders, this game is a no brainer.",1
136567852,1811990,"It's a neat alternative to Slay The Spire...but holy shit Poison is such a horrible mechanic and healing in this game is absurdly rare outside of your first run so you better make it count. I've had more than 10 runs in this game so far and pretty much all my deaths have been due to \""well the starting deck is dogshit so i guess i'm dying on the second fight again\""\""",0
136567848,1811990,"I already played the demo for a while and I was really, really looking forward to this game.\nI'm hooked on deckbuilding roguelikes ever since StP and this is one of the best I've ever played.\nThe artstyle and the animations are gorgeous, the spins and turns on the ageing deckbuilding genre are refreshing and I can really recommend this game to anyone who has ever played a deckbuilding game and thought \""well, this is fun!\""\n\n10/10 definitely my indie game of the year so far.",1
136569512,307950,"\u0418\u0433\u0440\u0430\u044e \u0432 \u041a\u0430\u043b\u0438\u0431\u0440 \u0433\u043e\u0434, \u0437\u0430 \u044d\u0442\u043e \u0432\u0440\u0435\u043c\u044f \u0440\u0430\u0437\u0440\u0430\u0431\u044b \u043f\u043e\u0441\u0442\u043e\u044f\u043d\u043d\u043e \u0443\u043b\u0443\u0447\u0448\u0430\u044e\u0442 \u0438\u0433\u0440\u0443 \u0438 \u0434\u043e\u0431\u0430\u0432\u043b\u044f\u044e\u0442 \u043d\u043e\u0432\u044b\u0439 \u043a\u043e\u043d\u0442\u0435\u043d\u0442. \n\u041a\u043b\u0430\u0441\u0441\u043d\u044b\u0435 \u043e\u043f\u0435\u0440\u0430\u0442\u0438\u0432\u043d\u0438\u043a\u0438, \u043a\u043b\u0430\u0441\u0441\u043d\u044b\u0435 \u0441\u043a\u0438\u043d\u044b \u043d\u0430 \u043d\u0438\u0445, \u043a\u0430\u043a \u043c\u0438\u043b\u0438\u0442\u0430\u0440\u0438-\u0437\u0430\u0434\u0440\u043e\u0442 \u043e\u0447\u0435\u043d\u044c \u043e\u0446\u0435\u043d\u0438\u043b \u0440\u0435\u0430\u043b\u0438\u0441\u0442\u0438\u0447\u043d\u0443\u044e \u0441\u043d\u0430\u0440\u044f\u0433\u0443 \u0438 \u0432\u043d\u0438\u043c\u0430\u043d\u0438\u0435 \u043a \u0434\u0435\u0442\u0430\u043b\u044f\u043c. \n\u0420\u0435\u0436\u0438\u043c\u044b \u0435\u0441\u0442\u044c \u0438 \u0434\u043b\u044f \u043b\u044e\u0431\u0438\u0442\u0435\u043b\u0435\u0439 \u043f\u043e\u043d\u0430\u0433\u0438\u0431\u0430\u0442\u044c \u0432 \u041f\u0432\u041f, \u0438 \u0434\u043b\u044f \u043b\u044e\u0431\u0438\u0442\u0435\u043b\u0435\u0439 \u0432 \u043a\u043e\u043e\u043f\u0435 \u0443\u0431\u0438\u0432\u0430\u0442\u044c \u0431\u043e\u0442\u043e\u0432. \u0421\u0435\u0439\u0447\u0430\u0441 \u0434\u043e\u0431\u0430\u0432\u043b\u044f\u044e\u0442 \u0432\u0441\u0451 \u0431\u043e\u043b\u044c\u0448\u0435 \u0441\u044e\u0436\u0435\u0442\u0430, \u043d\u043e\u0432\u044b\u0435 \u043a\u0430\u0442\u0441\u0446\u0435\u043d\u044b \u0432\u043e\u043e\u0431\u0449\u0435 \u043e\u0433\u043e\u043d\u044c.\n\u0412 \u043e\u0431\u0449\u0435\u043c, \u0440\u0430\u0437\u0440\u0430\u0431\u0430\u043c \u0443\u0434\u0430\u0447\u0438, \u043e\u0433\u043e\u043d\u044c, \u0447\u0442\u043e \u0442\u0435\u043f\u0435\u0440\u044c \u043c\u043e\u0436\u043d\u043e \u0438\u0433\u0440\u0430\u0442\u044c \u0438 \u0432 \u0441\u0442\u0438\u043c\u0435, \u043f\u0430\u0446\u0430\u043d\u044b \u0432\u0430\u0449\u0435 \u0440\u0435\u0431\u044f\u0442\u0430",1
136569393,307950,enjoying it so far. in canada. no latency issues. game runs butter on my 1660 ti,1
136569188,307950,"All hail NA servers! From 180 ping to 60, love it.\nGive it a chance, it's a grind but a fun and well worth one.",1
136569128,307950,"I'd rather play Warface then this. Horrible design Choices: 1. The Hud is a cluster fuck 2. You have a picture as a Scope (???) 3. Unlocking Operators takes forever 4. You respawn with the same amount of ammo you had before dying (???) 5. Ammo Boxes have a 5 minute cooldown 6. You only have 3 mags and it takes almost a full one to kill someone 7. You can only use your grenade/rpg once a match 8. Pretty much pay2win with the operators since you can just buy them, one has a one shot sniper 9. Horrible voice acting 10. You cant preview any Items 11. You can only pick 1 Item from a Lootbox and Finally 12. Bad Optimisation, i get more fps playing MW 2022.",0
136568966,307950,"I have been playing this game since OBT and enjoying it ever since. The game is dynamic, has various game modes (with Frontline being my favorite) and has a great variety of operators. While being free, it doesn't feel like a pay-to-win thing. I'm glad that it's finally on Steam so there's no need to use the separate launcher. All the best to the devs, you're going a great job!",1
136568944,307950,Nice game!\nLoads of different characters with cool customization,1
136568878,307950,Fun so far,1
136568749,307950,"I`ve been playing Caliber since its Beta through their own launcher. Now it`s on Steam with tons of content for new players (lucky guys) and what is more important - with new game mechanics, game modes and more. It`s not only free-to-play game, but it`s free indeed, you can play and grind, all operators can be purchased for in-game credits which are gained through playing (except the newest operators from the last battle pass, which is fine, as they become available for credits). The game process is fun, so cool to gather with friends and spend some time here. But you have to learn the mecanics, study base principles and operators perks. Glad that Caliber released on Steam to get new players and expand its community. Good luck to the team and players!",1
136568674,307950,"A week ago I was diagnosed with a terminal illness and the doctors have given me a year at best. I was waiting for this game for quite some time, so i'm glad I was able to play this before I go. I don't know how many people will see this; but I recommend to you to play this game if you do see it. Gameplay, atmosphere, graphics. everything was done perfectly. If you read it, thank you and good bye.",1
136568469,307950,A wonderful guaranteed game worth playing. Much better and more beautiful than CS:GO or other games.,1
136571691,1934040,A decent start \nPros\n1.graphics are amazing\n2.dev listens to feedback\n3.build your own world to your vision \n4.racoons\nCons\n1.buggy \n2.not a ton of content yet\n3.combat feels very clunky as of now \nVerdict. 7.5 rating,1
136570876,1949030,"I love all the Frogwares Sherlock games! And one combined with Cthulhu is even better. \nI love the atmosphere and had not a single issue streaming it, so it is well balanced (no bug or crash for me).\nAnd my picture made it into the game, what an honour (kickstarter). :D Can only recommend this game!",1
136571936,2109430,"Great writing, music and really strong visual presentation",1
136571169,2109430,Not badly written\nShort and sweet\n\nBut it\u2019s a tron!\n\nTron lives!,1
136570789,2109430,"Channels the Tron aesthetic through and through, story is good and encourages multiple playthroughs. Puzzles are fun, smart and just difficult enough.\n\nHighly recommend!",1
136571278,2156300,"EPISODE 1 is very small , many glitches are there. The story is fine but not much grabbing.",0
136569545,2156300,"I'll preface this by saying, it's still very early, and this is just one episode, but here are my impressions so far.\n1.  There are really no options.  You have one woman to impress and god forbid you choose wrong in one of the options you have, she'll friendzone you.  If you didn't find her attractive (and I really didn't--she was too heavy for my taste), then too bad.  She's the only choice in the game so far.\n2.  No roll back.  Did you hit one of the choices accidentally?  Too bad. Replay the entire thing, or create tons of saves as you go.\n3.  This next one goes towards the \""dating sim\"" aspect.  If the one woman pisses you off (which she did), there's no option to tell her to go **** herself and walk off.  You're forced to be nice.  I would really have liked a \""b*tch, I have enough friends\"" option.  I've never let a woman friendzone me IRL, and I certainly don't want to do it in a game.  There's great satisfaction in ghosting women like that.\n4.  I suppose because it was by the same people that did College Kings, I was expecting at least the chance to have some good, meaningless sex.  That was not to be the case.  I suppose this game is G rated, or PG at best.  My hope is that the more episodes that come out, the more this will change.  I can \""not have sex\"" with as many women as I want IRL. There's no need to go to a game to do it.\n5.  I both understand and enjoy the necessity to build up to a relationship.  It was my favorite part about games like BaD and College Kings, but both of those games gave you significant feedback when you did something that would cause a girl to friendzone you, or not like you, or whatever, and you weren't friendzoned... you were merely \""in progress\"" and the girls kind of let you know that.  In this episode, I got friendzoned and had no idea why.  None.\n\nAgain, however, this is all after just one episode.  Perhaps there's still hope and I do look forward to the upcoming episodes, but the lack of a rollback option is just AWFUL!  If you want to add an \""ironman\"" mode where you can't rollback, by all means, do so.  I generally do my first playthrough keeping as true to how I would personally answer as I can and some kind of ironman mode for that would be fine, but to force everyone to play that way every time is absurd.\n\nTLDR: As far as the final recommendation, I'm going to say for those seeking an AVN, this isn't it.  This is a teenage visual novel at best... no adult content whatsoever.  The dialogue is fun, even funny at points, but in it's current 1 episode state, I can't in good conscience, recommend it in its current state.  I will update the review as new episodes are released.",0
136571118,2216700,i never expected after defeating some bosses a number of times they actually evolve and they become tougher.\nlove the fact that its challenging and have to create new strategies on defeating them afterwards,1
136571418,1811990,"It's difficult, but not absurdly so - if you have played card based games in the past, you need to adapt to the unique counter twist this game puts on things. But the moment that clicks, it just becomes an incredibly fun puzzle to win the battles.\n\nThe runs are fairly short (an hour to two, depending on how long you think about turns), which is a real plus for me - I can play a single run and then hop and do something else for a while.\nThe progression unlocks different tribes (card sets) and some new cards, but the cards you have in the beginning are completely valid to win a run.\nCards can be upgraded in a run to focus on different builds.\nThe art style is amazing. The UI is great, it runs smooth and the music is incredibly cool.\n\nAnd if you're 1 coin short in the shop and click an item repeatedly, the shop keeper takes pity on you and sells it regardless. Whats not to love?\nGive it a try. It's a great game.",1
136571194,1811990,Monch\n\nMy beloved,1
136570950,1811990,awesome game if u like roguelike deckbuilders but fair warning this game is hard lol,1
136570370,1811990,"Accidentally killed my own leader and lost the first daily run ever, 10/10 already loving it.",1
136570249,1811990,It's got Big Berry what more could you ask for,1
136569909,1811990,game good has berry family,1
136571629,307950,"If you like SOCOM, you might like Caliber. It's not perfect but not bad either and i'm having fun with game so that's all that matters right.",1
136571104,307950,It is pretty good,1
136570930,307950,"(BTW I have a bit more game time than what steam shows because I merged my account to steam) \n\nI really want to like this game, but there is one particular thing about PVP that kills it for a lot of people. \n\nYOUR STAMINA DOES NOT REGENERATE AFTER ROUNDS ARE OVER. \n\nThis absolutely makes no sense and they still have not got rid of it. \n\nAdditionally, I am already seeing a bad sign of some cringy looking operators coming in this game. They already have one, and of course they made it a US \""operator\"", that is wearing a mask and is the shit we do not need in our tactical shooter games.",0
136570625,307950,"Cool agents! I liked the video, it creates immersion, I really want to avenge the guys ))) Let's play!",1
136570309,307950,A pretty chill shooter to play,1
136570261,307950,"Playing for 1 yaer before steam release, pretty good and no p2w!",1
136570175,307950,I like it for what it is...,1
136569779,307950,Cant wait to play more!!!,1
136569728,307950,"Sinceramente, llevo desde el inicio de la beta en Europa y este juego esta a\u00f1os luz de ser bueno, los propios Devs lo joden con sus cambios/nerfs a cosas que no tienen ni puto sentido, de pedir mas dificultad en PvE cuando tiene al 80% de su playerbase que se caga encima y la mayor dificultad que pueden asimilar es el prologo, el PvP es la mayor mierda de cualquier juego que se pueda ver, el sistema de habilidades lo rompe por completo y lo acompa\u00f1a el sistema de estamina, la mecanica de press Q to win, la skills rotas, personajes completamente desbalanceados desde hace a\u00f1os, la increible desync y lag que hay en PvP, los peores matchmaking que he podido ver en un PvP, el micropago del juego es entre inutil y caro para lo que da actualmente, el grindeo es muuuuuuuuuuuuuuuy lento y pesado, los battlepasses son tranquilamente lo peor en un F2P (4 battlepasses de 25 niveles) y no te devuelven lo que pagas, siendo honesto hay muchos juegos F2P mejores que Caliber. \n\n\nOjo que a mi el juego me encanta pero las cosas por su nombre. Merece la pena jugarlo? Si, pero id preparados.",0
136569588,307950,"I have been playing shooters since childhood. I'm 35 and I love this game. It's hard for me to play quick reaction games. But Caliber is very balanced in this regard. Here I can try different tactics with my teammates. Well, the visual part pleases with the detailing of operatives and weapons.\nI wish you all good luck in Caliber!",1
136577937,1934040,"I`m currently at day 3 so maybe its to soon to write a review but i really like this game!\nIts fun but there are a lot of quality of life features missing, like building structures out of the inventory (currently you have to place it in your hotbar to be able to place it). Hope theres some kind of modding support coming (will take much time in unity to setup)\n\nBut other than that its a pretty good game and i hope it will get more updates soon.",1
136577501,1400910,"bought it day 1 of early access, and i can say it is 100% worth it, mainly because you get to play [spoiler]SBM[/spoiler] \ngood job bean\n\nword of warning: please be careful with community levels, these people are [u]insane[/u]",1
136575208,2349550,"Gifted Word: Proud\n\nI love this series (and all the other ones from Randumb) soooo~ much, every \""ending\"" strikes true tho. :>\nThe Watcher is a real cool character and I love all of the questions.\nNow I'm gonna try out the Fateweaver Series. <3",1
136577403,1685730,"The game has a pleasing aesthetic and atmosphere to it. The journey takes us from colorful, vibrant landscapes, into medieval dungeons and murky swamps, which presents a welcome change of scenery and mood for each chapter.\n\nThe soundtrack is well done, each chapter has its own theme that fits the level and surrounding area, and the audio queues for being close to enemies or being spotted add some tension to the stealth gameplay.\n\nThe puzzles are well integrated into the levels, they're not too easy but also not very difficult, which makes it a chill experience while still offering a bit of a challenge. \n\nThe stealth segments of the game have a good pacing to them, the levels aren't just extended sneaking sections, but a healthy combination of stealth and exploration with some puzzles thrown into the mix for some variety in gameplay.\n\nI played with mouse and keyboard. The game is also compatible with controllers and joysticks. All controls can be remapped to your liking.\n\nThe game isn't very long. You can probably finish it in about 2 hours. I messed around a bit which lead to me spending close to 4 hours in the game. However, the game being short is definitely not a negative in this case. I think that overall the chill atmosphere and semi-challenging gameplay makes for a cozy experience on a rainy afternoon.\n\nThe game has some bugs in it, which is to be expected from a new release, especially one made by one developer and one 3D artist. Some of them have already been fixed in the [url=https://store.steampowered.com/news/app/1685730/view/3719451786611878892] 1.0.1 hotfix [/url] that was released within a day of the launch.\nMost of those bugs are and were extremely minor nuisances but nothing really game breaking. Most could be fixed by simply reloading the latest checkpoint, which the game has a good amount of, so you don't really lose much progress.\n\nCynthia comes across various collectibles throughout her journey, which offers some replayability should you have missed some. The ability to select and replay levels after completing the story would be a welcome addition, since there is no way to go back to get a collectible you might have missed other than starting a new game, which deletes your previous save.\n\n\nWhat I didn't like as much was the dissonance between the character models. Cynthia, as the player character, has great quality model with physics and a neat selection of cool outfits to collect along her adventure. However, the other NPCs, while not looking too bad, are of noticeably lower quality than Cynthia. It makes sense to have the player be more refined than the NPCs we don't see as often and up-close too much, but it is still a bit jarring during cutscenes to go from Cynthia to an NPC.\n\nThe final boss fight was underwhelming and over before I knew it, I was hoping for a bit of a more elaborate final battle.\nIt sadly felt a bit rushed.\n\n\n[h1]TLDR:[/h1]\n\n[b]Pros:[/b]\n[list]\n    [*]Charming artstyle and aesthetics\n    [*]Lovely OST\n    [*]Decently challenging puzzles\n    [*]Well paced gameplay\n    [*]Very basic character customization\n    [*]Collectibles offer replayability\n    [*]Comfortable time killer that could be finished in one sitting\n[/list]\n\n[b]Cons:[/b]\n[list]\n    [*]Minor bugs (Some already fixed, others can still be addressed)\n    [*]Different qualities between character models\n    [*]Underwhelming final Boss\n[/list]\n\n\nOverall I rate this game a 7.5/10\nIt could have been more, but it lived up to my expectations. \nI definitely had fun with it and I look forward to what Catthia Games will cook up in the future.",1
136575278,1685730,"Pros:\nGreat visual aesthetic\nFun (but not overly complicated) puzzles\nGood use of stealth\n\nCons:\nCouple of launch bugs (nothing game breaking and being addressed by the developer)\nVoice acting of the boss felt out of place\nPressing a button after each loading segment annoyed me\n\nOther notes:\nShort game - about 3-4 hours to complete.\nCynthia's voice acting is fine by me, but to each their own. She is not as noticeably verbose after the initial chapter.\nLooks stunning at 5120x1440, but I would like a windowed mode; streaming this game (from my setup) currently would not be possible.",1
136577215,2227150,"I go by Kuri, but this aint my game lol. A sweet but short platformer, sporting 10 levels and a hub world. Movement is very fluid and it has full controller support. I would wish there was more content, but overall a fun time. All these N64 inspired platformers always tend to be extremely short, which is a shame.",1
136577967,1949030,"Very positive? Feels like bots are reviewing this.\n\nIt's the 2nd worst entry after Chapter One, requiring little to no brain cells to successfully complete every mission, even on higher difficulty.\n\nThere are no penalties to getting an answer wrong, because you can't really, it doesn't let you proceed with the game otherwise.\n\nThat alone makes is very stupid and boring, and combined with the price tag, it's an easy no from me.",0
136577589,1949030,"It's great, but I'd really appreciate a first-person view mode like the older, pre-Chapter One games. Some clues and environmental details can be a little tough to see because a section of the camera is dedicated to the Sherlock Zone. \n\nThere's a little bit of jank but considering the circumstances it was made under and the priorities of the company in those circumstances, it's totally understandable and forgivable imo.",1
136577464,1949030,"similar to sherlock chapter 1. not quite as open world (thank god). nice side stories/stuff to explore. essentially if you like the other sherlock games, you'll most likely like this one. great voice acting. nice gloomy atmophere.",1
136575832,1949030,"This game is AMAZING. The atmosphere and content is astonishing. To be honest, I was looking for more lovecraftian content, but this is good enough. Shouldn't crack the world of Sherlock after all.",1
136576231,2109430,"This is a really fun and atmospheric game. I am loving the detective elements and the puzzles. The Art style is incredible. It has drawn me into the world and I want to go back and see more Tron things. \nI wasn't sure I would like reading as part of gameplay, but its drawn me in along with amazing music to create an interesting and fun game. Highly recommend.",1
136575630,2156300,"While I do like the game, it has barely any content.  The choices you have to make aren't clear (would be nice if there were HINTS on each choice as to what the result is instead of GUESSING!!).  You have no control for the most part over the ONLY sex scene it has and yep, no nudity.  I mean I see the promise this game has, but way too early to release with almost no content, no control over choices (meaning no hints) and VERY expensive for a game that is bare bones.  I would tell everyone wait until there's a final product before spending that much money for this.  Yes, lots of promise -- but its only a promise.  I should have waited for the final release with patches because I am sure a lot of people want to have hints on choices, not just \""guess\"" as to the best answer.",0
136575433,2156300,Finally a serious game with real characters living real lives instead of cardboard cut outs faking it through a weak plot.,1
136576438,1498040,"Very fun lil game. I'm certain there's a specific genre description for this type of gameplay, where you're just a lil dude constantly assaulted by waves upon waves of thousands of enemies & the goal is to wipe them out as efficiently as you can, but it's fun and satisfying.\n\nThis one in particular seems to allow an absurd amount of customization in the way you link your weapons. It's really hard to explain in text and something that comes across better by just trying it out! Based on how you set up your links, your new upgrades can affect yourself, your enemies, your other weapons, or for example, your other weapons that proc off of hitting your other enemies, and so on and so forth (like an example - you can have a sword swinging from yourself, that inflicts poison on an enemy, that releases a nova burst every second, that inflicts a burn on enemies, which triggers something else to happen when it blows up, and so on).\n\nQuite a ton of fun for the low low price. Definitely recommend if you're looking for something small to play around with between other things.",1
136577965,2216700,found this via TikTok am looking forward to the challenge,1
136575508,2216700,some of the villains are very trickery to defeat.\ni spent half an hour trying to strateize on defeating the priest especially,1
136578721,1811990,"Amazing art style and music! This is the first roguelike deckbuilder that I've played that has this level of polish! It's definitely a tough game, but it feels doable and is just a ton of fun!",1
136577692,1811990,I mean I bought it planning on playing one run and here I am 4 hours later. Get this game!,1
136577400,1811990,"beautiful art, polished UI and presentation, fun cards, and creative gameplay. it's good stuff.",1
136577351,1811990,"Had been in love with this game since Demo.\nI'm really not know all about Deck building game so I can't pointing out on if this is a good game for that genre or not. But I can given you a detail on what you'll get on this game.\n\n- Deck building game: Everything is card, Including you and you companions.\n- On your journey you can pick a cards  to assisting in your journey, So don't worry, You'll have a lot of cards.\n- Which also mean you have to building your own deck. The card consisted of Weapons, Companions and Equipments. Playing each card will subtracting a turn on both you and the enemies. Any card hit zero first get to hit first.\n- So its basically a game of wits where you'll have to manage the card you'll play before your team gets to hit  the enemies turn by turn. And trust me, Its not that easy at all. and you are going to losing alot.......This is where Rouge lite elements come into play.\n\n1. At the beginning of each match, You'll get to pick 1 out of 3 randomize heroes.  Each will have different hit point and Health point. Also some of them will come pack with the effect such as Barrage (Hit all enemies in the same row) etc. etc.\n\n2. You'l die. ALOT. Which if you are able to complete certain objective on each match. You'll progressively unlocking the building on your starting point. Allow for better equipment, companion and pets (And more)\n\nSo basically, This game is best because you can swooshing in and out for a quick rush and just leave when you thing just gone down hill and coming back later for better tryout. Its really fun especially when you just want to have something casual and still feeling serious at same time.\n\nOh yeah, And the art is cute as hell. Probably a reason why I bought this game.",1
136578749,307950,"mann the games \""watch out the enemies\"" and it crash wow epic moments. fix the game or i will put my balls on my ass. please fix it before my schizo mental illness go crazy \ud83e\uddf1\ud83e\uddf1\ud83e\uddf1\ud83e\uddf1\ud83e\uddf1\ud83e\uddf1\ud83e\uddf1",0
